dataset,fold,method,init,mean_seconds,std_seconds,n_samples,n_features,size_proxy
mammographic,8,hscore,imagenet,0.0526197399944067,0.0011864014148886047,415,512,212480
mammographic,8,transrate,imagenet,0.014903900027275086,0.005399994896403472,415,512,212480
mammographic,8,feature_extraction,random,0.15780703319857517,0.004430597656480821,415,512,212480
mammographic,8,hscore,random,0.053423820063471794,0.0019200667580407838,415,512,212480
mammographic,8,transrate,random,0.010065259970724582,0.0005926889361583202,415,512,212480
mammographic,9,complexity_22,raw_tabular,0.14438570011407137,0.0008582050940742307,415,5,2075
mammographic,9,complexity_l2,raw_tabular,0.0006452666906019052,1.4743176858263175e-05,415,5,2075
mammographic,9,complexity_density,raw_tabular,0.011642499982068935,0.0008094830716417426,415,5,2075
mammographic,9,encoding,shared,0.1523861001866559,0.00018690880661849125,415,5,2075
mammographic,9,feature_extraction,imagenet,0.15116166649386287,0.003085724120243365,415,512,212480
mammographic,9,hscore,imagenet,0.05280643990263343,0.0008510618632943095,415,512,212480
mammographic,9,transrate,imagenet,0.010729159973561764,0.003167265073751535,415,512,212480
mammographic,9,feature_extraction,random,0.14858329994603992,0.0008337176454621901,415,512,212480
mammographic,9,hscore,random,0.05145763996988535,0.0006344485272469581,415,512,212480
mammographic,9,transrate,random,0.012001720070838929,0.0009738902152439427,415,512,212480
monk-2,0,complexity_22,raw_tabular,0.04219370009377599,0.00029303624567769004,216,6,1296
monk-2,0,complexity_l2,raw_tabular,0.0004632665465275447,4.296818389201527e-06,216,6,1296
monk-2,0,complexity_density,raw_tabular,0.004112066701054573,0.00012862280931046075,216,6,1296
monk-2,0,encoding,shared,0.08178663331394394,0.00010692872666529771,216,6,1296
monk-2,0,feature_extraction,imagenet,0.07731793339674671,0.0039554299904827174,216,512,110592
monk-2,0,hscore,imagenet,0.05019522020593285,0.0014012207814385438,216,512,110592
monk-2,0,transrate,imagenet,0.010832680016756057,0.0018975840459994084,216,512,110592
monk-2,0,feature_extraction,random,0.0796729998352627,0.0043573518393342555,216,512,110592
monk-2,0,hscore,random,0.049892819952219725,0.0021377461191516532,216,512,110592
monk-2,0,transrate,random,0.010013219993561506,0.002224156165140399,216,512,110592
monk-2,1,complexity_22,raw_tabular,0.04105849998692671,0.0004463961026164264,216,6,1296
monk-2,1,complexity_l2,raw_tabular,0.0004614998276034991,1.367548500075753e-05,216,6,1296
monk-2,1,complexity_density,raw_tabular,0.004090666460494201,8.527052581790395e-05,216,6,1296
monk-2,1,encoding,shared,0.0804978000621001,0.0008332848549140097,216,6,1296
monk-2,1,feature_extraction,imagenet,0.07459860000138481,3.8802686585979706e-05,216,512,110592
monk-2,1,hscore,imagenet,0.04976262003183365,0.001055458410948949,216,512,110592
monk-2,1,transrate,imagenet,0.00867159990593791,0.0007557111961890121,216,512,110592
monk-2,1,feature_extraction,random,0.07702023349702358,0.0020048542889878358,216,512,110592
monk-2,1,hscore,random,0.04884917996823788,0.0003095729389381549,216,512,110592
monk-2,1,transrate,random,0.011881840042769909,0.003466810506854413,216,512,110592
monk-2,2,complexity_22,raw_tabular,0.04217589972540736,0.00039550907649890963,216,6,1296
monk-2,2,complexity_l2,raw_tabular,0.0004707664872209231,2.6822978782839336e-05,216,6,1296
monk-2,2,complexity_density,raw_tabular,0.004117466509342194,7.887292248906243e-05,216,6,1296
monk-2,2,encoding,shared,0.08211860014125705,0.0004928627363479329,216,6,1296
monk-2,2,feature_extraction,imagenet,0.07548303327833612,0.0006257410853945306,216,512,110592
monk-2,2,hscore,imagenet,0.051261920016258955,0.00108351833650656,216,512,110592
monk-2,2,transrate,imagenet,0.011450959928333759,0.004616912026944932,216,512,110592
monk-2,2,feature_extraction,random,0.07679509992400806,0.0016535214102965598,216,512,110592
monk-2,2,hscore,random,0.0482892400585115,0.0005556562725849968,216,512,110592
monk-2,2,transrate,random,0.01042592003941536,0.002281116163129459,216,512,110592
monk-2,3,complexity_22,raw_tabular,0.04182416697343191,0.0006879776536750432,216,6,1296
monk-2,3,complexity_l2,raw_tabular,0.0004668332015474637,1.4530914771409173e-05,216,6,1296
monk-2,3,complexity_density,raw_tabular,0.004104066640138626,7.721831761146274e-05,216,6,1296
monk-2,3,encoding,shared,0.08423329998428623,0.0011908617089786042,216,6,1296
monk-2,3,feature_extraction,imagenet,0.07485953345894814,0.0004986692732796134,216,512,110592
monk-2,3,hscore,imagenet,0.049025119934231046,0.0005774932828140086,216,512,110592
monk-2,3,transrate,imagenet,0.01139671988785267,0.0009126475112389989,216,512,110592
monk-2,3,feature_extraction,random,0.078310399937133,0.0023155010264873438,216,512,110592
monk-2,3,hscore,random,0.049959339946508405,0.0006302361686619052,216,512,110592
monk-2,3,transrate,random,0.010281900130212306,0.0016279771246247988,216,512,110592
monk-2,4,complexity_22,raw_tabular,0.0417059000271062,0.0006448354998903974,216,6,1296
monk-2,4,complexity_l2,raw_tabular,0.00048173312097787857,1.849128513961585e-05,216,6,1296
monk-2,4,complexity_density,raw_tabular,0.004033500018219153,4.087272939789034e-05,216,6,1296
monk-2,4,encoding,shared,0.08399776664252083,0.0010775250704733348,216,6,1296
monk-2,4,feature_extraction,imagenet,0.08452090015634894,0.0017337314222336995,216,512,110592
monk-2,4,hscore,imagenet,0.04841963993385434,0.0009892583509229183,216,512,110592
monk-2,4,transrate,imagenet,0.011743559967726469,0.0033393038857969697,216,512,110592
monk-2,4,feature_extraction,random,0.07732856677224238,0.0017068445039090064,216,512,110592
monk-2,4,hscore,random,0.04936448000371456,0.000955319338473256,216,512,110592
monk-2,4,transrate,random,0.012015379872173071,0.0015943365216540813,216,512,110592
monk-2,5,complexity_22,raw_tabular,0.04165376676246524,0.000781046006840467,216,6,1296
monk-2,5,complexity_l2,raw_tabular,0.0004690334511299928,9.241434837390836e-06,216,6,1296
monk-2,5,complexity_density,raw_tabular,0.003926800098270178,2.608626093555484e-05,216,6,1296
monk-2,5,encoding,shared,0.08263249990219872,0.0006047127585402706,216,6,1296
monk-2,5,feature_extraction,imagenet,0.07774819992482662,0.002224493024337094,216,512,110592
monk-2,5,hscore,imagenet,0.04963398007676005,0.0015232315913635331,216,512,110592
monk-2,5,transrate,imagenet,0.009495760034769773,0.0009240408266932266,216,512,110592
monk-2,5,feature_extraction,random,0.07577569984520476,0.0008086809651526326,216,512,110592
monk-2,5,hscore,random,0.048381099849939345,0.0012042021471047105,216,512,110592
monk-2,5,transrate,random,0.01051983991637826,0.0027927960635476434,216,512,110592
monk-2,6,complexity_22,raw_tabular,0.041817433355997004,0.0006691080367332989,216,6,1296
monk-2,6,complexity_l2,raw_tabular,0.0004661333126326402,9.993513988620956e-06,216,6,1296
monk-2,6,complexity_density,raw_tabular,0.003976099969198306,2.6517943765182548e-05,216,6,1296
monk-2,6,encoding,shared,0.08446396669993798,0.0015994272210206057,216,6,1296
monk-2,6,feature_extraction,imagenet,0.07474489991242687,0.00011433379828295793,216,512,110592
monk-2,6,hscore,imagenet,0.048801100067794326,0.0007516656143708167,216,512,110592
monk-2,6,transrate,imagenet,0.010010259971022607,0.0006200933820313425,216,512,110592
monk-2,6,feature_extraction,random,0.07711059988165896,0.0006000950637741986,216,512,110592
monk-2,6,hscore,random,0.04849937986582518,0.0009096301521498987,216,512,110592
monk-2,6,transrate,random,0.010595820099115371,0.0014696084018548502,216,512,110592
monk-2,7,complexity_22,raw_tabular,0.041222633328288794,0.00032488624007180535,216,6,1296
monk-2,7,complexity_l2,raw_tabular,0.00046616684024532634,4.865062204550062e-06,216,6,1296
monk-2,7,complexity_density,raw_tabular,0.003944400077064832,3.091536375671642e-05,216,6,1296
monk-2,7,encoding,shared,0.0822473334458967,0.0004976424575609227,216,6,1296
monk-2,7,feature_extraction,imagenet,0.08335686676825087,0.001589272179642821,216,512,110592
monk-2,7,hscore,imagenet,0.048153599910438064,0.0009799351953152897,216,512,110592
monk-2,7,transrate,imagenet,0.010368940141052007,0.002925072706952136,216,512,110592
monk-2,7,feature_extraction,random,0.0805754332492749,0.0029188139120288168,216,512,110592
monk-2,7,hscore,random,0.05160691998898983,0.0011897069063128481,216,512,110592
monk-2,7,transrate,random,0.00955665996298194,0.00044214191026320754,216,512,110592
monk-2,8,complexity_22,raw_tabular,0.04196753337358435,0.00092820259977098,216,6,1296
monk-2,8,complexity_l2,raw_tabular,0.0005013666426142057,7.080526365613055e-05,216,6,1296
monk-2,8,complexity_density,raw_tabular,0.004142999804268281,7.464737349036806e-05,216,6,1296
monk-2,8,encoding,shared,0.08394496670613687,0.00027038120717747823,216,6,1296
monk-2,8,feature_extraction,imagenet,0.08273593336343765,0.004451057683282142,216,512,110592
monk-2,8,hscore,imagenet,0.04989457987248898,0.0009184706095773359,216,512,110592
monk-2,8,transrate,imagenet,0.009882360137999058,0.0008588181138984406,216,512,110592
monk-2,8,feature_extraction,random,0.07613730011507869,0.001602547499571756,216,512,110592
monk-2,8,hscore,random,0.048924300074577334,0.0007263191321508372,216,512,110592
monk-2,8,transrate,random,0.010008679982274771,0.0005114805355509944,216,512,110592
monk-2,9,complexity_22,raw_tabular,0.041217066502819456,0.0006719058385916518,216,6,1296
monk-2,9,complexity_l2,raw_tabular,0.00047030004983146984,1.492132202179596e-05,216,6,1296
monk-2,9,complexity_density,raw_tabular,0.004257900019486745,0.00023475005762706288,216,6,1296
monk-2,9,encoding,shared,0.0826524665268759,0.0012690645830097927,216,6,1296
monk-2,9,feature_extraction,imagenet,0.08000463324909408,0.004428785058314046,216,512,110592
monk-2,9,hscore,imagenet,0.049088979978114365,0.0012717679418953866,216,512,110592
monk-2,9,transrate,imagenet,0.009134340099990368,0.00013377935914920532,216,512,110592
monk-2,9,feature_extraction,random,0.07486973314856489,0.0006971845718924948,216,512,110592
monk-2,9,hscore,random,0.04920681985095143,0.0009145110083753305,216,512,110592
monk-2,9,transrate,random,0.00893774013966322,0.000547414144565485,216,512,110592
monkone,0,complexity_22,raw_tabular,0.058547133269409336,0.0006364227092630563,278,6,1668
monkone,0,complexity_l2,raw_tabular,0.0004997664752105871,2.400534004550894e-06,278,6,1668
monkone,0,complexity_density,raw_tabular,0.005441699797908465,1.4121062652007696e-05,278,6,1668
monkone,0,encoding,shared,0.10539526678621769,0.0023131380482871535,278,6,1668
monkone,0,feature_extraction,imagenet,0.09651193333168824,0.00017095244694027473,278,512,142336
monkone,0,hscore,imagenet,0.05538654001429677,0.0007465003522140253,278,512,142336
monkone,0,transrate,imagenet,0.014061999972909689,0.003077269792410384,278,512,142336
monkone,0,feature_extraction,random,0.10870536665121715,0.010016549565007402,278,512,142336
monkone,0,hscore,random,0.05525422003120184,0.002041797234031615,278,512,142336
monkone,0,transrate,random,0.011063020024448634,0.0006610709702996513,278,512,142336
monkone,1,complexity_22,raw_tabular,0.05880410006890694,0.0005767615679479863,278,6,1668
monkone,1,complexity_l2,raw_tabular,0.0005223665696879228,8.242027273908143e-05,278,6,1668
monkone,1,complexity_density,raw_tabular,0.005866866714010636,0.00019225056605107492,278,6,1668
monkone,1,encoding,shared,0.10583086653302114,0.0017423658541826906,278,6,1668
monkone,1,feature_extraction,imagenet,0.10100566657880942,0.005168262709753166,278,512,142336
monkone,1,hscore,imagenet,0.04926325995475054,0.002124837121190665,278,512,142336
monkone,1,transrate,imagenet,0.012984939943999052,0.003346236106182574,278,512,142336
monkone,1,feature_extraction,random,0.10193143334860603,0.001750959923821503,278,512,142336
monkone,1,hscore,random,0.04979720003902912,0.0009315288931241971,278,512,142336
monkone,1,transrate,random,0.012477700039744377,0.005331614104817074,278,512,142336
monkone,2,complexity_22,raw_tabular,0.05821493330101172,0.0006274568220592561,278,6,1668
monkone,2,complexity_l2,raw_tabular,0.0004953000073631605,1.1042555098122562e-05,278,6,1668
monkone,2,complexity_density,raw_tabular,0.005586033376554648,7.2953369298659e-05,278,6,1668
monkone,2,encoding,shared,0.10649360017850995,0.00130609054173725,278,6,1668
monkone,2,feature_extraction,imagenet,0.0984363998286426,0.0013719912746856283,278,512,142336
monkone,2,hscore,imagenet,0.051299380138516426,0.0006700077797340545,278,512,142336
monkone,2,transrate,imagenet,0.011458059959113597,0.0031925662526180727,278,512,142336
monkone,2,feature_extraction,random,0.10451786654690902,0.0007750681410817378,278,512,142336
monkone,2,hscore,random,0.05019099991768598,0.0008467775938957576,278,512,142336
monkone,2,transrate,random,0.015052320063114166,0.0025810713303276245,278,512,142336
monkone,3,complexity_22,raw_tabular,0.05806849990040064,0.0008843866676422282,278,6,1668
monkone,3,complexity_l2,raw_tabular,0.0004565666119257609,9.232060283828718e-06,278,6,1668
monkone,3,complexity_density,raw_tabular,0.005439566603551309,3.9115845114368224e-05,278,6,1668
monkone,3,encoding,shared,0.10717956659694512,0.0017173086902088853,278,6,1668
monkone,3,feature_extraction,imagenet,0.10579063324257731,0.0067636554785550735,278,512,142336
monkone,3,hscore,imagenet,0.05272709988057613,0.000682429049465293,278,512,142336
monkone,3,transrate,imagenet,0.010130579955875874,0.00030069122079105033,278,512,142336
monkone,3,feature_extraction,random,0.10585250006988645,0.006932669719951484,278,512,142336
monkone,3,hscore,random,0.05304495990276337,0.0019960917938359884,278,512,142336
monkone,3,transrate,random,0.009331240225583315,0.0002731840100399301,278,512,142336
monkone,4,complexity_22,raw_tabular,0.059182066625605025,0.002060428370570779,278,6,1668
monkone,4,complexity_l2,raw_tabular,0.0006937667106588682,0.00018846398991519635,278,6,1668
monkone,4,complexity_density,raw_tabular,0.005486666690558195,0.00010677397484316893,278,6,1668
monkone,4,encoding,shared,0.10614123319586118,0.00043137985265812994,278,6,1668
monkone,4,feature_extraction,imagenet,0.09911876684054732,0.001696577322491469,278,512,142336
monkone,4,hscore,imagenet,0.05596888000145554,0.0025932183939049776,278,512,142336
monkone,4,transrate,imagenet,0.01165926018729806,0.0031709637298911186,278,512,142336
monkone,4,feature_extraction,random,0.10404843324795365,0.003490347625677561,278,512,142336
monkone,4,hscore,random,0.052436660043895245,0.0015298528499585141,278,512,142336
monkone,4,transrate,random,0.00956682013347745,0.001467381863976532,278,512,142336
monkone,5,complexity_22,raw_tabular,0.059385166658709444,0.00044539803189270425,278,6,1668
monkone,5,complexity_l2,raw_tabular,0.00048053326706091565,4.751375948433523e-06,278,6,1668
monkone,5,complexity_density,raw_tabular,0.005465200170874596,4.330019953675243e-05,278,6,1668
monkone,5,encoding,shared,0.1044070334173739,0.0006989429476892681,278,6,1668
monkone,5,feature_extraction,imagenet,0.10640863344694178,0.0075199042847857705,278,512,142336
monkone,5,hscore,imagenet,0.05238384008407593,0.0008788304111226842,278,512,142336
monkone,5,transrate,imagenet,0.009189139865338803,0.00015686672971870012,278,512,142336
monkone,5,feature_extraction,random,0.09783876656244199,0.0011073975493251455,278,512,142336
monkone,5,hscore,random,0.04922770000994205,0.0012067128928461243,278,512,142336
monkone,5,transrate,random,0.011147960182279348,0.0029606190668769847,278,512,142336
monkone,6,complexity_22,raw_tabular,0.058101233250151076,0.0010763464918905133,278,6,1668
monkone,6,complexity_l2,raw_tabular,0.0004993998445570469,2.8330476141739793e-05,278,6,1668
monkone,6,complexity_density,raw_tabular,0.005381966785838206,3.120699469376142e-05,278,6,1668
monkone,6,encoding,shared,0.10501543339341879,0.00036386737486247757,278,6,1668
monkone,6,feature_extraction,imagenet,0.10227880021557212,0.005383878076182439,278,512,142336
monkone,6,hscore,imagenet,0.05245091989636421,0.0020863340451081785,278,512,142336
monkone,6,transrate,imagenet,0.01144935991615057,0.0032809983084090295,278,512,142336
monkone,6,feature_extraction,random,0.1072957666280369,0.001983957805416886,278,512,142336
monkone,6,hscore,random,0.0529806399717927,0.0009968478510962294,278,512,142336
monkone,6,transrate,random,0.011061320174485445,0.0029175932390664706,278,512,142336
monkone,7,complexity_22,raw_tabular,0.057706799979011215,0.0005825502205452366,278,6,1668
monkone,7,complexity_l2,raw_tabular,0.0004667332395911217,1.1067710618176191e-05,278,6,1668
monkone,7,complexity_density,raw_tabular,0.005428333456317584,2.5732208214885123e-05,278,6,1668
monkone,7,encoding,shared,0.10827400007595618,0.00030656476784116343,278,6,1668
monkone,7,feature_extraction,imagenet,0.10756499987716477,0.005036589648073134,278,512,142336
monkone,7,hscore,imagenet,0.0507249197922647,0.0013844785135669298,278,512,142336
monkone,7,transrate,imagenet,0.009187040105462074,0.00045938134378031934,278,512,142336
monkone,7,feature_extraction,random,0.10057513322681189,0.0028968114757226314,278,512,142336
monkone,7,hscore,random,0.053646419942378995,0.004305391356728336,278,512,142336
monkone,7,transrate,random,0.00997104002162814,0.0008722456125091889,278,512,142336
monkone,8,complexity_22,raw_tabular,0.05881503333027164,0.0020390778216625043,278,6,1668
monkone,8,complexity_l2,raw_tabular,0.0004902668297290802,1.0647741069448686e-05,278,6,1668
monkone,8,complexity_density,raw_tabular,0.005457933526486158,1.7088110056048086e-05,278,6,1668
monkone,8,encoding,shared,0.10763773337627451,0.0005510979285931772,278,6,1668
monkone,8,feature_extraction,imagenet,0.10362880025058985,0.00557185468050933,278,512,142336
monkone,8,hscore,imagenet,0.05060644000768662,0.0011575987931237578,278,512,142336
monkone,8,transrate,imagenet,0.011516799870878457,0.0020431220382388414,278,512,142336
monkone,8,feature_extraction,random,0.10091039988522728,0.0033713570605462605,278,512,142336
monkone,8,hscore,random,0.05140050007030368,0.0019442573472093214,278,512,142336
monkone,8,transrate,random,0.009128540102392436,0.0009512731850308955,278,512,142336
monkone,9,complexity_22,raw_tabular,0.05802029992143313,0.000608995671470315,278,6,1668
monkone,9,complexity_l2,raw_tabular,0.0004877331666648388,1.6465042666866282e-05,278,6,1668
monkone,9,complexity_density,raw_tabular,0.005453633299718301,1.9876250358166406e-05,278,6,1668
monkone,9,encoding,shared,0.10646626663704713,0.0016929473021417185,278,6,1668
monkone,9,feature_extraction,imagenet,0.10193010000512004,0.006929454779986066,278,512,142336
monkone,9,hscore,imagenet,0.05109925987198949,0.002157408747412369,278,512,142336
monkone,9,transrate,imagenet,0.009311079792678357,0.0003196658876605265,278,512,142336
monkone,9,feature_extraction,random,0.09712616680189967,0.0006195205160680641,278,512,142336
monkone,9,hscore,random,0.0516206000931561,0.0010929052989852377,278,512,142336
monkone,9,transrate,random,0.008918800018727779,0.0004812045365792228,278,512,142336
phoneme,0,complexity_22,raw_tabular,4.315592200029641,0.023889051150598712,2702,5,13510
phoneme,0,complexity_l2,raw_tabular,0.0015798668997983138,8.384925610030344e-05,2702,5,13510
phoneme,0,complexity_density,raw_tabular,0.31644686684012413,0.001214495395038054,2702,5,13510
phoneme,0,encoding,shared,1.1884706333900492,0.05735294998569357,2702,5,13510
phoneme,0,feature_extraction,imagenet,0.991196033389618,0.012862318669987747,2702,512,1383424
phoneme,0,hscore,imagenet,0.07176724011078477,0.0015735570832071998,2702,512,1383424
phoneme,0,transrate,imagenet,0.023513040132820608,0.0008315842334907043,2702,512,1383424
phoneme,0,feature_extraction,random,0.979329200151066,0.007654909377272306,2702,512,1383424
phoneme,0,hscore,random,0.0733729999512434,0.0005881627462429424,2702,512,1383424
phoneme,0,transrate,random,0.022223679907619955,0.00012891971847862568,2702,512,1383424
phoneme,1,complexity_22,raw_tabular,4.260045599968483,0.009855041359033718,2702,5,13510
phoneme,1,complexity_l2,raw_tabular,0.001439100131392479,6.435802962098145e-06,2702,5,13510
phoneme,1,complexity_density,raw_tabular,0.30417499986166757,0.002204285591907521,2702,5,13510
phoneme,1,encoding,shared,1.1123905000276864,0.0391825319121313,2702,5,13510
phoneme,1,feature_extraction,imagenet,0.9539980334229767,0.004409279851991916,2702,512,1383424
phoneme,1,hscore,imagenet,0.09813007991760969,0.005221224784640918,2702,512,1383424
phoneme,1,transrate,imagenet,0.033328880090266466,0.00193146524291599,2702,512,1383424
phoneme,1,feature_extraction,random,0.9762699333950877,0.012062926594350562,2702,512,1383424
phoneme,1,hscore,random,0.0940191999077797,0.004167108103263378,2702,512,1383424
phoneme,1,transrate,random,0.027233279962092637,0.0012666502257136386,2702,512,1383424
phoneme,2,complexity_22,raw_tabular,4.25838436667497,0.011764012679587755,2702,5,13510
phoneme,2,complexity_l2,raw_tabular,0.0015626998307804267,0.00012433771912450018,2702,5,13510
phoneme,2,complexity_density,raw_tabular,0.3131456997555991,0.0024338383975693856,2702,5,13510
phoneme,2,encoding,shared,1.126075866787384,0.04952129030693877,2702,5,13510
phoneme,2,feature_extraction,imagenet,0.9500037333928049,0.005948531148033299,2702,512,1383424
phoneme,2,hscore,imagenet,0.09512628000229598,0.0012197845371259065,2702,512,1383424
phoneme,2,transrate,imagenet,0.030721200071275233,0.002847862227650862,2702,512,1383424
phoneme,2,feature_extraction,random,0.9548719331311682,0.011600697497460004,2702,512,1383424
phoneme,2,hscore,random,0.09589645992964506,0.003742707609582817,2702,512,1383424
phoneme,2,transrate,random,0.03567000012844801,0.0016082533637256007,2702,512,1383424
phoneme,3,complexity_22,raw_tabular,4.264519766749193,0.02083427115611651,2702,5,13510
phoneme,3,complexity_l2,raw_tabular,0.0015223667336006959,8.59360305907367e-06,2702,5,13510
phoneme,3,complexity_density,raw_tabular,0.31180043316756684,0.004003744903884994,2702,5,13510
phoneme,3,encoding,shared,1.0667414334602654,0.01196117085848546,2702,5,13510
phoneme,3,feature_extraction,imagenet,1.0055476335498195,0.021996996076691748,2702,512,1383424
phoneme,3,hscore,imagenet,0.10660046003758908,0.004630895067568931,2702,512,1383424
phoneme,3,transrate,imagenet,0.03221172001212835,0.0032151928720240875,2702,512,1383424
phoneme,3,feature_extraction,random,1.0671416331703465,0.09264007227460565,2702,512,1383424
phoneme,3,hscore,random,0.11064126007258893,0.0027494480879807636,2702,512,1383424
phoneme,3,transrate,random,0.03243346009403467,0.0024909755996593047,2702,512,1383424
phoneme,4,complexity_22,raw_tabular,4.409608133292447,0.02336760729784301,2702,5,13510
phoneme,4,complexity_l2,raw_tabular,0.0016948335493604343,4.671610846801635e-05,2702,5,13510
phoneme,4,complexity_density,raw_tabular,0.3268261665167908,0.002694523347477777,2702,5,13510
phoneme,4,encoding,shared,1.1163778665165107,0.02213547225650271,2702,5,13510
phoneme,4,feature_extraction,imagenet,1.0446205334737897,0.03685943791119804,2702,512,1383424
phoneme,4,hscore,imagenet,0.10157542005181312,0.004090708563468249,2702,512,1383424
phoneme,4,transrate,imagenet,0.03827925994992256,0.0028873164039866918,2702,512,1383424
phoneme,4,feature_extraction,random,0.9603897666869065,0.006201012655776008,2702,512,1383424
phoneme,4,hscore,random,0.10425052000209689,0.0032379185295124393,2702,512,1383424
phoneme,4,transrate,random,0.036593899969011544,0.004354190151274522,2702,512,1383424
phoneme,5,complexity_22,raw_tabular,4.255121700000018,0.013863997784749024,2702,5,13510
phoneme,5,complexity_l2,raw_tabular,0.0013593666565914948,5.926360297590224e-05,2702,5,13510
phoneme,5,complexity_density,raw_tabular,0.3091741000923018,0.002221332841756307,2702,5,13510
phoneme,5,encoding,shared,1.0614660000428557,0.0029789911941430123,2702,5,13510
phoneme,5,feature_extraction,imagenet,0.9788724668323994,0.0073856775435281186,2702,512,1383424
phoneme,5,hscore,imagenet,0.09684959994629025,0.003203570638222366,2702,512,1383424
phoneme,5,transrate,imagenet,0.030228300113230945,0.002038045367444189,2702,512,1383424
phoneme,5,feature_extraction,random,0.9671229332064589,0.006322070502644028,2702,512,1383424
phoneme,5,hscore,random,0.09647054011002183,0.0036566050558026796,2702,512,1383424
phoneme,5,transrate,random,0.034199379943311216,0.001377595060200302,2702,512,1383424
phoneme,6,complexity_22,raw_tabular,4.264364466847231,0.018961863218805424,2702,5,13510
phoneme,6,complexity_l2,raw_tabular,0.001410566425571839,8.170028024567357e-05,2702,5,13510
phoneme,6,complexity_density,raw_tabular,0.33018479992945987,0.002676441037898053,2702,5,13510
phoneme,6,encoding,shared,1.089769866783172,0.018539984446998746,2702,5,13510
phoneme,6,feature_extraction,imagenet,0.9410287666444977,0.005374504922921396,2702,512,1383424
phoneme,6,hscore,imagenet,0.09685116009786725,0.005256749906757938,2702,512,1383424
phoneme,6,transrate,imagenet,0.03554175989702344,0.0027576952183334343,2702,512,1383424
phoneme,6,feature_extraction,random,0.9428088331284622,0.009507102856445501,2702,512,1383424
phoneme,6,hscore,random,0.10399734005331993,0.005405129694506159,2702,512,1383424
phoneme,6,transrate,random,0.036474179849028586,0.0029231864402518076,2702,512,1383424
phoneme,7,complexity_22,raw_tabular,4.26158279987673,0.022037963809635366,2702,5,13510
phoneme,7,complexity_l2,raw_tabular,0.0014055332479377587,0.0001297987582470522,2702,5,13510
phoneme,7,complexity_density,raw_tabular,0.310339600003014,0.00307242278628041,2702,5,13510
phoneme,7,encoding,shared,1.0799376000650227,0.007621700592692434,2702,5,13510
phoneme,7,feature_extraction,imagenet,0.9466923667738835,0.002702264630235835,2702,512,1383424
phoneme,7,hscore,imagenet,0.09321326008066536,0.0016076907296433576,2702,512,1383424
phoneme,7,transrate,imagenet,0.03153921980410814,0.0025920528143111147,2702,512,1383424
phoneme,7,feature_extraction,random,0.9440504666417837,0.0042167796229114545,2702,512,1383424
phoneme,7,hscore,random,0.09721854003146291,0.003415576545874736,2702,512,1383424
phoneme,7,transrate,random,0.034843260142952207,0.0034048430591622466,2702,512,1383424
phoneme,8,complexity_22,raw_tabular,4.280104533148308,0.014390777446017824,2702,5,13510
phoneme,8,complexity_l2,raw_tabular,0.001531566648433606,3.8478109044095815e-05,2702,5,13510
phoneme,8,complexity_density,raw_tabular,0.3196709332987666,0.004059105570177724,2702,5,13510
phoneme,8,encoding,shared,1.095284399886926,0.007694352215021239,2702,5,13510
phoneme,8,feature_extraction,imagenet,1.0441612334301074,0.07500869695497138,2702,512,1383424
phoneme,8,hscore,imagenet,0.09514308013021947,0.005076939350275181,2702,512,1383424
phoneme,8,transrate,imagenet,0.034493299946188924,0.0034758439015447062,2702,512,1383424
phoneme,8,feature_extraction,random,1.0796106335086126,0.0077465342464224565,2702,512,1383424
phoneme,8,hscore,random,0.09726011985912919,0.004126711981421493,2702,512,1383424
phoneme,8,transrate,random,0.029727280046790837,0.0019650191878332855,2702,512,1383424
phoneme,9,complexity_22,raw_tabular,4.262302500195801,0.020294003246442933,2702,5,13510
phoneme,9,complexity_l2,raw_tabular,0.001328300063808759,4.59645174264128e-05,2702,5,13510
phoneme,9,complexity_density,raw_tabular,0.3268729999351005,0.006087003470362959,2702,5,13510
phoneme,9,encoding,shared,1.094889166764915,0.021297988290302314,2702,5,13510
phoneme,9,feature_extraction,imagenet,0.9818487999339899,0.010602802609293275,2702,512,1383424
phoneme,9,hscore,imagenet,0.0950318000279367,0.004392744573807792,2702,512,1383424
phoneme,9,transrate,imagenet,0.03260148009285331,0.002269985525176708,2702,512,1383424
phoneme,9,feature_extraction,random,0.9862471333084007,0.005205593676699615,2702,512,1383424
phoneme,9,hscore,random,0.09778792010620237,0.0023098330074074478,2702,512,1383424
phoneme,9,transrate,random,0.03444475987926125,0.00251446496474696,2702,512,1383424
pima,0,complexity_22,raw_tabular,0.1307959334614376,0.0010343680001897568,384,8,3072
pima,0,complexity_l2,raw_tabular,0.0011189666887124379,3.9009213991173426e-05,384,8,3072
pima,0,complexity_density,raw_tabular,0.010410966662069162,0.0003009613550114124,384,8,3072
pima,0,encoding,shared,0.14664330007508397,0.001488198162338849,384,8,3072
pima,0,feature_extraction,imagenet,0.13529039981464544,0.0016252430791535953,384,512,196608
pima,0,hscore,imagenet,0.07814689995720983,0.0014444627077987173,384,512,196608
pima,0,transrate,imagenet,0.01224235985428095,0.0004179118634301869,384,512,196608
pima,0,feature_extraction,random,0.13741563307121396,0.0028599079918145043,384,512,196608
pima,0,hscore,random,0.07660159999504686,0.002338800203029506,384,512,196608
pima,0,transrate,random,0.014300880022346973,0.0024657118896238045,384,512,196608
pima,1,complexity_22,raw_tabular,0.12006856671844919,0.0014857681198857501,384,8,3072
